PlayedAt,TrackName,ArtistName,TrackId,TrackURL
"December 7, 2024 at 04:14PM",333,Matuê,0qsKefQyXCzaxjHbOcd8IU,https://open.spotify.com/track/0qsKefQyXCzaxjHbOcd8IU
"December 7, 2024 at 04:16PM",Acima De Mim Só Deus,Filipe Ret,08adMS3hYWRQlYmUwGI5rB,https://open.spotify.com/track/08adMS3hYWRQlYmUwGI5rB
"December 7, 2024 at 04:29PM",Castlevania,Matuê,3Kh5a6vXMiJtC35jMEfmyy,https://open.spotify.com/track/3Kh5a6vXMiJtC35jMEfmyy
"December 7, 2024 at 04:38PM",Quero Paz,Filipe Ret,2jtg6PA6LmQQa7fS0a7MbF,https://open.spotify.com/track/2jtg6PA6LmQQa7fS0a7MbF
"December 7, 2024 at 04:43PM",Mantém,WIU,17rF54WvGGqPVxDheq8PP8,https://open.spotify.com/track/17rF54WvGGqPVxDheq8PP8
"December 7, 2024 at 04:43PM",M4,Teto,07AQkmp456NpEnT8HR7WLy,https://open.spotify.com/track/07AQkmp456NpEnT8HR7WLy
"December 7, 2024 at 05:40PM",Empty Out Your Pockets,Juice WRLD,2QxekHjOYDnzNO5w8hu2D9,https://open.spotify.com/track/2QxekHjOYDnzNO5w8hu2D9
"December 7, 2024 at 05:42PM",Empty Out Your Pockets,Juice WRLD,2QxekHjOYDnzNO5w8hu2D9,https://open.spotify.com/track/2QxekHjOYDnzNO5w8hu2D9
"December 7, 2024 at 05:46PM",Lucid Dreams,Juice WRLD,285pBltuF7vW8TeWk8hdRR,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
"December 7, 2024 at 05:50PM",Robbery,Juice WRLD,6iaSML1PIYq936g62BDtBq,https://open.spotify.com/track/6iaSML1PIYq936g62BDtBq
"December 7, 2024 at 05:53PM",PTSD,G Herbo,1C8ux1YWLMHCenYJFiIV4Z,https://open.spotify.com/track/1C8ux1YWLMHCenYJFiIV4Z
"December 7, 2024 at 05:56PM",Hate Me,Ellie Goulding,15og0pCEcTFWEXOFKdcJlU,https://open.spotify.com/track/15og0pCEcTFWEXOFKdcJlU
"December 7, 2024 at 06:01PM",Wasted (feat. Lil Uzi Vert),Juice WRLD,1a7WZZZH7LzyvorhpOJFTe,https://open.spotify.com/track/1a7WZZZH7LzyvorhpOJFTe
"December 7, 2024 at 06:04PM",Come & Go (with Marshmello),Juice WRLD,2Y0wPrPQBrGhoLn14xRYCG,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
"December 7, 2024 at 06:07PM",Burn,Juice WRLD,1X8E4vVoOM3BpSQlEDSjjM,https://open.spotify.com/track/1X8E4vVoOM3BpSQlEDSjjM
"December 7, 2024 at 06:11PM",Hide (feat. Seezyn),Juice WRLD,6rz0dTA0PdhXImFV5EjM0w,https://open.spotify.com/track/6rz0dTA0PdhXImFV5EjM0w
"December 7, 2024 at 06:13PM",Stay High,Juice WRLD,21CkzgKCBCq5V4XKjiGSIj,https://open.spotify.com/track/21CkzgKCBCq5V4XKjiGSIj
"December 7, 2024 at 06:16PM",Flex (feat. Juice WRLD),Polo G,2QqJTIlGKRLJC3onkavYEz,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz
"December 7, 2024 at 06:18PM",Bye Bye,Marshmello,6XO8RlYuJCiI0v3IA48FeJ,https://open.spotify.com/track/6XO8RlYuJCiI0v3IA48FeJ
"December 7, 2024 at 06:22PM",LINGERIE,Aimar,7BAu2493qreRH66gxk5YLY,https://open.spotify.com/track/7BAu2493qreRH66gxk5YLY
"December 7, 2024 at 06:25PM",LAMBORGHINI,Brandão85,7nKqKSu0ID3VPZzZvK5A36,https://open.spotify.com/track/7nKqKSu0ID3VPZzZvK5A36
"December 7, 2024 at 06:28PM",Cena de Cinema,Filipe Ret,0CI8HkuouIAugyOiWkYkt8,https://open.spotify.com/track/0CI8HkuouIAugyOiWkYkt8
"December 7, 2024 at 06:30PM",Vida Eterna,Filipe Ret,54uhguG9xPmCBB4NCbXaWw,https://open.spotify.com/track/54uhguG9xPmCBB4NCbXaWw
"December 7, 2024 at 06:32PM",Relações,Brocasito,675WDYsQBZmKWSjumDxziU,https://open.spotify.com/track/675WDYsQBZmKWSjumDxziU
"December 7, 2024 at 06:34PM",Menino do Gueto,Salaga,5Gjnq8N7kPi7QRay4Eswmd,https://open.spotify.com/track/5Gjnq8N7kPi7QRay4Eswmd
"December 7, 2024 at 06:36PM",Dialogo,Yunk Vino,5T9QnISeG2Q6Ysu9HbaAzS,https://open.spotify.com/track/5T9QnISeG2Q6Ysu9HbaAzS
"December 7, 2024 at 06:39PM",SUV,"Ryu, The Runner",1SxlyYU0KcI0wGLBtFObjg,https://open.spotify.com/track/1SxlyYU0KcI0wGLBtFObjg
"December 7, 2024 at 06:41PM",Stripper,Jé,0fM8ZFrFyBYvd3rWvWdynT,https://open.spotify.com/track/0fM8ZFrFyBYvd3rWvWdynT
"December 7, 2024 at 06:44PM",Miragem,Brocasito,4pkDSLdWBdKLMwMdAvYIiD,https://open.spotify.com/track/4pkDSLdWBdKLMwMdAvYIiD
"December 7, 2024 at 06:46PM",Distante,MD Chefe,7oE08PPqw5XozzHUv1P9XD,https://open.spotify.com/track/7oE08PPqw5XozzHUv1P9XD
"December 7, 2024 at 06:50PM",E Se Eu Falasse o Que Sinto?,Aka Rasta,68WBThXJjEP9XyzFHppAdX,https://open.spotify.com/track/68WBThXJjEP9XyzFHppAdX
"December 7, 2024 at 06:52PM",Cartão Black,MC Caverinha,12YCtLHGk6tP6RbHDHflCs,https://open.spotify.com/track/12YCtLHGk6tP6RbHDHflCs
"December 7, 2024 at 06:57PM",Ilusão,Filipe Ret,3QpkDyuXdjxhIyLyKtyC6O,https://open.spotify.com/track/3QpkDyuXdjxhIyLyKtyC6O
"December 7, 2024 at 07:05PM",Empty Out Your Pockets,Juice WRLD,2QxekHjOYDnzNO5w8hu2D9,https://open.spotify.com/track/2QxekHjOYDnzNO5w8hu2D9
"December 7, 2024 at 07:08PM",PASSADO DE UM VILÃO,Alee,5gXH6r92zVkhgP1BF73J4b,https://open.spotify.com/track/5gXH6r92zVkhgP1BF73J4b
"December 7, 2024 at 07:10PM",ALPINISTA SOCIAL,Alee,5SuhtRofSXwsvto7BXUk9z,https://open.spotify.com/track/5SuhtRofSXwsvto7BXUk9z
"December 7, 2024 at 07:13PM",Bahia,Alee,5owa9sHRDBAS2cLuV206xy,https://open.spotify.com/track/5owa9sHRDBAS2cLuV206xy
"December 7, 2024 at 07:16PM",Mustang Preto,Teto,6Vgn3IEUkWs3d6og029Gtm,https://open.spotify.com/track/6Vgn3IEUkWs3d6og029Gtm
"December 7, 2024 at 07:18PM",Bahia,Alee,5owa9sHRDBAS2cLuV206xy,https://open.spotify.com/track/5owa9sHRDBAS2cLuV206xy
"December 7, 2024 at 07:22PM",Like This!,Matuê,49gGZLLm1d7fBFQkTqskXo,https://open.spotify.com/track/49gGZLLm1d7fBFQkTqskXo
"December 7, 2024 at 07:27PM",Vizão de Cria 3,Caio Luccas,7BE8gYIIFPJsx3EjXk77yT,https://open.spotify.com/track/7BE8gYIIFPJsx3EjXk77yT
"December 7, 2024 at 07:31PM",Red Wine,Slowmo Friends,6svC69lvZvccKXeToiyaiY,https://open.spotify.com/track/6svC69lvZvccKXeToiyaiY
"December 7, 2024 at 07:33PM",The Extra Mile,Robot Age,2ud3gHtF2nRYyjsoOqYRnh,https://open.spotify.com/track/2ud3gHtF2nRYyjsoOqYRnh
"December 7, 2024 at 07:35PM",koko,teylors,2M07oWoOgrpaojZ6dulp3Y,https://open.spotify.com/track/2M07oWoOgrpaojZ6dulp3Y
"December 7, 2024 at 07:37PM",You Truly Are Perfect,East Lassitude,1PDsePvSUQn0zX2ptp28Ia,https://open.spotify.com/track/1PDsePvSUQn0zX2ptp28Ia
"December 7, 2024 at 07:39PM",Walk Away,ron quixote,09xMSfQxVF0sPhBuduXAPl,https://open.spotify.com/track/09xMSfQxVF0sPhBuduXAPl
"December 7, 2024 at 07:42PM",Estelle,Samara Milli,39j1lrsLa9jZ72Qx6PxJ2r,https://open.spotify.com/track/39j1lrsLa9jZ72Qx6PxJ2r
"December 7, 2024 at 07:44PM",Cosmic,Moderator,2zCUl0TvKXb2z7TV5uCKPT,https://open.spotify.com/track/2zCUl0TvKXb2z7TV5uCKPT
"December 7, 2024 at 07:45PM",slow moves,Reve brumeux,17fFyEO0vkh4or1mJ207vz,https://open.spotify.com/track/17fFyEO0vkh4or1mJ207vz
"December 7, 2024 at 07:47PM",Coastal,Leavv,2zI8kItxIqtyFYfFsy3ngx,https://open.spotify.com/track/2zI8kItxIqtyFYfFsy3ngx
"December 7, 2024 at 07:47PM",maria,Mumblo,5ils8VsSUSs5WqRpgCgXKY,https://open.spotify.com/track/5ils8VsSUSs5WqRpgCgXKY
"December 7, 2024 at 07:49PM",maria,Mumblo,5ils8VsSUSs5WqRpgCgXKY,https://open.spotify.com/track/5ils8VsSUSs5WqRpgCgXKY
"December 7, 2024 at 07:50PM",Cerveja,Phlocalyst,3pOQ3FcLGbTfa6eFqJSF2m,https://open.spotify.com/track/3pOQ3FcLGbTfa6eFqJSF2m
"December 7, 2024 at 07:52PM",Cylinder,Mr. Käfer,2M7v2rRi2kRNd5ou9esX9l,https://open.spotify.com/track/2M7v2rRi2kRNd5ou9esX9l
"December 7, 2024 at 07:55PM",Voando Num Cisne Negro,Filipe Ret,45eASeDwKCiuTlVUl86jzh,https://open.spotify.com/track/45eASeDwKCiuTlVUl86jzh
"December 7, 2024 at 07:57PM",Melhor Agora,Filipe Ret,4HD67byP5AqlOGuoMyUgyA,https://open.spotify.com/track/4HD67byP5AqlOGuoMyUgyA
"December 7, 2024 at 08:01PM",Máquina do Tempo,Matuê,5oI9blwsXC8AkTWw6wASY8,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
"December 7, 2024 at 08:04PM",Amor de 1h,WIU,688p6uyAS8MBxWSfExaXx5,https://open.spotify.com/track/688p6uyAS8MBxWSfExaXx5
"December 7, 2024 at 08:08PM",Movimento,Kawe,0vGkHLjaNZiNBNmSBLhA7o,https://open.spotify.com/track/0vGkHLjaNZiNBNmSBLhA7o
"December 7, 2024 at 08:14PM",Melhor Agora,Filipe Ret,4HD67byP5AqlOGuoMyUgyA,https://open.spotify.com/track/4HD67byP5AqlOGuoMyUgyA
"December 7, 2024 at 08:18PM",Máquina do Tempo,Matuê,5oI9blwsXC8AkTWw6wASY8,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
"December 7, 2024 at 08:21PM",Amor de 1h,WIU,688p6uyAS8MBxWSfExaXx5,https://open.spotify.com/track/688p6uyAS8MBxWSfExaXx5
"December 7, 2024 at 08:24PM",Movimento,Kawe,0vGkHLjaNZiNBNmSBLhA7o,https://open.spotify.com/track/0vGkHLjaNZiNBNmSBLhA7o
"December 7, 2024 at 08:28PM",Castlevania,Matuê,3Kh5a6vXMiJtC35jMEfmyy,https://open.spotify.com/track/3Kh5a6vXMiJtC35jMEfmyy
"December 7, 2024 at 08:30PM",Me Sinto Oruam,"Ryu, The Runner",5QxjPkDZUpgYBHRDAwKauj,https://open.spotify.com/track/5QxjPkDZUpgYBHRDAwKauj
"December 7, 2024 at 08:33PM",ESSÊNCIA DE CRIA,MC Cabelinho,1iaPDgTbsKrlznVu13EWIf,https://open.spotify.com/track/1iaPDgTbsKrlznVu13EWIf
"December 7, 2024 at 08:37PM",CABARÉ,MC Cabelinho,1ipq5t79xMo4rRzhiJQquc,https://open.spotify.com/track/1ipq5t79xMo4rRzhiJQquc
"December 7, 2024 at 08:40PM",Sucrilhos,WIU,1nKklxNyHet9zYDrLsYufT,https://open.spotify.com/track/1nKklxNyHet9zYDrLsYufT
"December 7, 2024 at 08:45PM",Melhor Dia 7 - Sossego,Marcos Baroni,6P65f9BdtxqRaS39P8oIlW,https://open.spotify.com/track/6P65f9BdtxqRaS39P8oIlW
"December 7, 2024 at 08:48PM",TEMPO DO OURO,Alee,7a9sHTuIYHpwiAFUMgm7A7,https://open.spotify.com/track/7a9sHTuIYHpwiAFUMgm7A7
"December 7, 2024 at 08:52PM",Olha oq ce fez comigo,WIU,5SD6Hqq4oI64KSfAyEUrRV,https://open.spotify.com/track/5SD6Hqq4oI64KSfAyEUrRV
"December 7, 2024 at 08:54PM",GO!,Aka Rasta,3pXNplcoTZThHOyUsG01XD,https://open.spotify.com/track/3pXNplcoTZThHOyUsG01XD
"December 7, 2024 at 08:56PM",ALPINISTA SOCIAL,Alee,5SuhtRofSXwsvto7BXUk9z,https://open.spotify.com/track/5SuhtRofSXwsvto7BXUk9z
"December 7, 2024 at 08:59PM",KING,Alee,6Y1vYVXm5umZqqjaXLwKRo,https://open.spotify.com/track/6Y1vYVXm5umZqqjaXLwKRo
"December 7, 2024 at 09:01PM",CAROLINA,Alee,1wmNHmZufkSGespZ0ytzlB,https://open.spotify.com/track/1wmNHmZufkSGespZ0ytzlB
"December 7, 2024 at 09:04PM",A Morte do Autotune,Matuê,4MF0VMffyxHsy3GZwwUnAs,https://open.spotify.com/track/4MF0VMffyxHsy3GZwwUnAs
"December 7, 2024 at 09:07PM",Louco Pra Voltar,Filipe Ret,3pDIXEO9O793DvllcSS0lc,https://open.spotify.com/track/3pDIXEO9O793DvllcSS0lc
"December 7, 2024 at 09:09PM",Pérola,Veigh,0OUFQe9fTQPUDh04a2IbaE,https://open.spotify.com/track/0OUFQe9fTQPUDh04a2IbaE
"December 7, 2024 at 09:12PM",SUV,"Ryu, The Runner",1SxlyYU0KcI0wGLBtFObjg,https://open.spotify.com/track/1SxlyYU0KcI0wGLBtFObjg
"December 7, 2024 at 09:15PM",SALSA,Derek,1BrbM9VCygsiwy0A7rFRSg,https://open.spotify.com/track/1BrbM9VCygsiwy0A7rFRSg
"December 7, 2024 at 09:19PM",OUTRA DIMENSÃO,MC Cabelinho,6dLkUsssDfk54mmJ3FZdA1,https://open.spotify.com/track/6dLkUsssDfk54mmJ3FZdA1
"December 7, 2024 at 10:28PM",Red Wine,Slowmo Friends,6svC69lvZvccKXeToiyaiY,https://open.spotify.com/track/6svC69lvZvccKXeToiyaiY
"December 7, 2024 at 10:31PM",fourward,Blutone,7g9J97lfbA0ZYLF7VwwXVt,https://open.spotify.com/track/7g9J97lfbA0ZYLF7VwwXVt
"December 7, 2024 at 10:33PM",sunny day dreaming,Twiggy Fiz,0rq1ZAwIpU7IahDGxU7QZV,https://open.spotify.com/track/0rq1ZAwIpU7IahDGxU7QZV
"December 7, 2024 at 10:35PM",Ovinhos,FloFilz,4EJs8WoephOYOiGcHR7QUQ,https://open.spotify.com/track/4EJs8WoephOYOiGcHR7QUQ
"December 7, 2024 at 10:38PM",Bump in the Night,Lenny B,5Vv6IXVTsKeewMT3hQRt75,https://open.spotify.com/track/5Vv6IXVTsKeewMT3hQRt75
"December 7, 2024 at 10:39PM",Thoughtloop,IONA,5HbF3ceOSWhFhtQITQaCqO,https://open.spotify.com/track/5HbF3ceOSWhFhtQITQaCqO
"December 7, 2024 at 10:41PM",Nostalgic Noodles,Vidstige,639IKfmKDbCl4mVt02t1Wa,https://open.spotify.com/track/639IKfmKDbCl4mVt02t1Wa
"December 7, 2024 at 10:43PM",Autumn Briefs,Dasunny,1kcXids1llWtkF7wTQ8HfL,https://open.spotify.com/track/1kcXids1llWtkF7wTQ8HfL
"December 7, 2024 at 10:46PM",Perfections,Koralle,5ZYgCqDnubS8OT10bDou1T,https://open.spotify.com/track/5ZYgCqDnubS8OT10bDou1T
"December 7, 2024 at 10:47PM",Hokkaido Breeze,Furry Beats,20aWMDQFYgx0da54JctdZd,https://open.spotify.com/track/20aWMDQFYgx0da54JctdZd
"December 7, 2024 at 10:49PM",Beach Bars,Lowkey,0AZWFFaznQQBh3COx61Nce,https://open.spotify.com/track/0AZWFFaznQQBh3COx61Nce
"December 7, 2024 at 10:51PM",AAAlkaline,Grillo,1uE0vNOkb8UW7nsqiMilUI,https://open.spotify.com/track/1uE0vNOkb8UW7nsqiMilUI
"December 7, 2024 at 10:53PM",Summer Rain,lukayo,3hzxDleOzwl4RRIpLTKzzl,https://open.spotify.com/track/3hzxDleOzwl4RRIpLTKzzl
"December 7, 2024 at 10:55PM",Vibe I'm,Fed Nance,1BIyMP6gtzvC9Sl6nX9Tbw,https://open.spotify.com/track/1BIyMP6gtzvC9Sl6nX9Tbw
"December 7, 2024 at 10:57PM",Grooveshop - damaa.beats Remix,rocomoco,3RNydswFqiSEUokxVWySdE,https://open.spotify.com/track/3RNydswFqiSEUokxVWySdE
"December 7, 2024 at 10:58PM",Fern,eze east,6Qw2JmzSRWNxgysJLo7pXK,https://open.spotify.com/track/6Qw2JmzSRWNxgysJLo7pXK
"December 7, 2024 at 11:00PM",Limitless 8,Supereffective,5Nym2K9ThXcsp3P1y8bD1N,https://open.spotify.com/track/5Nym2K9ThXcsp3P1y8bD1N
"December 7, 2024 at 11:02PM",maria,Mumblo,5ils8VsSUSs5WqRpgCgXKY,https://open.spotify.com/track/5ils8VsSUSs5WqRpgCgXKY
"December 7, 2024 at 11:04PM",Love Language,Malia Løu,3mU3WaDlZuSEgFxt3vR4Nz,https://open.spotify.com/track/3mU3WaDlZuSEgFxt3vR4Nz
"December 7, 2024 at 11:06PM",una giornata al parco,Nacho Datúr,5HzOxWnen6pE6l9KbSEQaq,https://open.spotify.com/track/5HzOxWnen6pE6l9KbSEQaq
"December 7, 2024 at 11:08PM",poppy,knock on wood,2n4AwQls3F6atW1Av1sLIM,https://open.spotify.com/track/2n4AwQls3F6atW1Av1sLIM
"December 7, 2024 at 11:11PM",Big Fish,Hi Hat Henry,2zoSvGZXm4NSLHd5oBNtUc,https://open.spotify.com/track/2zoSvGZXm4NSLHd5oBNtUc
"December 7, 2024 at 11:13PM",Snow Powder,Wataru Fujiwara,5YMISMlVa0XTOmQIrZ6ipm,https://open.spotify.com/track/5YMISMlVa0XTOmQIrZ6ipm
"December 7, 2024 at 11:15PM",Slow Food,Tamala Bay,7uYOMj56grRFYmjarMQjVf,https://open.spotify.com/track/7uYOMj56grRFYmjarMQjVf
"December 7, 2024 at 11:16PM",Curve,Bird Svensøn,35bSqW8LExij5iRfq3cYu8,https://open.spotify.com/track/35bSqW8LExij5iRfq3cYu8
"December 7, 2024 at 11:18PM",Autumn By Day,Raz-One,3LeUuH1mBJ5gDYy341G5F1,https://open.spotify.com/track/3LeUuH1mBJ5gDYy341G5F1
"December 7, 2024 at 11:20PM",Dokusho,Upah Beats,4Yucw7r7tqZnNFCA7OuQMU,https://open.spotify.com/track/4Yucw7r7tqZnNFCA7OuQMU
"December 7, 2024 at 11:22PM",the neighborhood,ninetytwo.,6nZIx6Ck3oNPR1L5FblIY0,https://open.spotify.com/track/6nZIx6Ck3oNPR1L5FblIY0
"December 7, 2024 at 11:24PM",From a cloudy sky,Gogofluc,6E0xoTUNynlFT6Lm4LVAaw,https://open.spotify.com/track/6E0xoTUNynlFT6Lm4LVAaw
"December 7, 2024 at 11:26PM",Moonlit Whispers,LiGe 力哥,7LhSuxt5h2I9Kfs4bkoiAN,https://open.spotify.com/track/7LhSuxt5h2I9Kfs4bkoiAN
"December 7, 2024 at 11:28PM",Chasing Yesterday,Recaps,0bs41oSIm3xdtR0CEZYXu3,https://open.spotify.com/track/0bs41oSIm3xdtR0CEZYXu3
"December 7, 2024 at 11:30PM",Midnight Stuff,Duos On Mars,2MGJydjBonGOlIzDQZL3dQ,https://open.spotify.com/track/2MGJydjBonGOlIzDQZL3dQ
"December 7, 2024 at 11:32PM","High five, low-fi",Dusty Kadinsky,6mCHWvDL7kXZdVhc8ovk0y,https://open.spotify.com/track/6mCHWvDL7kXZdVhc8ovk0y
"December 7, 2024 at 11:34PM",semi-hollow,Ponzi Skeemz,0WZmg03i0vltH03r3pDuex,https://open.spotify.com/track/0WZmg03i0vltH03r3pDuex
"December 7, 2024 at 11:35PM",new menu,yeyts.,4rakqmJYFMSWhehlqzoG9b,https://open.spotify.com/track/4rakqmJYFMSWhehlqzoG9b
"December 7, 2024 at 11:37PM",up and upper,London Lighthouse,5fFgCGDi9eP2A0yUM6LG7k,https://open.spotify.com/track/5fFgCGDi9eP2A0yUM6LG7k
"December 7, 2024 at 11:40PM",DREAMY,7th Indigo,5BpqczsIDRdI8Sjg3muSeB,https://open.spotify.com/track/5BpqczsIDRdI8Sjg3muSeB
"December 7, 2024 at 11:41PM",Committed To The Beat,Spiral Groove,0W9OwdBkPx3wY1ObtDKbmc,https://open.spotify.com/track/0W9OwdBkPx3wY1ObtDKbmc
"December 7, 2024 at 11:44PM",Soothing Raindrops,ლBird,3xG8uvGqlHKrUsAXpQ8wuu,https://open.spotify.com/track/3xG8uvGqlHKrUsAXpQ8wuu
"December 7, 2024 at 11:45PM",Kamada,Butterscotch,1XktyM1GKgmZ7gNKDMBSyC,https://open.spotify.com/track/1XktyM1GKgmZ7gNKDMBSyC
"December 7, 2024 at 11:49PM",Cartão Black,MC Caverinha,12YCtLHGk6tP6RbHDHflCs,https://open.spotify.com/track/12YCtLHGk6tP6RbHDHflCs
"December 7, 2024 at 11:53PM","Lean na Fanta (feat. Derek, Dfideliz, MC Igu & Jé Santiago)",Recayd Mob,2L0u8cn67KPS2vjHXVakan,https://open.spotify.com/track/2L0u8cn67KPS2vjHXVakan
"December 7, 2024 at 11:56PM",Deus Nos Livrai,Chico da Tina,4ocF8LOeV4Czx1fzXzxuvu,https://open.spotify.com/track/4ocF8LOeV4Czx1fzXzxuvu
"December 7, 2024 at 11:59PM",POOL PARTY,MC Cabelinho,6oQ6511FBtTdyyGuVOblEF,https://open.spotify.com/track/6oQ6511FBtTdyyGuVOblEF
"December 8, 2024 at 12:00AM",3AM (PXT4 RASA),Sotam,11jGPID89nljt5OdP1hoxQ,https://open.spotify.com/track/11jGPID89nljt5OdP1hoxQ
"December 8, 2024 at 12:03AM",Good Vibe,Filipe Ret,0ssgd2ZvDawP0KHGfBYRpv,https://open.spotify.com/track/0ssgd2ZvDawP0KHGfBYRpv
"December 8, 2024 at 12:06AM",Jeito Bandido,Veigh,0jNhLOtqo2ZaVv3JqbUg11,https://open.spotify.com/track/0jNhLOtqo2ZaVv3JqbUg11
"December 8, 2024 at 12:09AM",Flying High,Yunk Vino,1Qjfbfnf1jEEiGMDggmig1,https://open.spotify.com/track/1Qjfbfnf1jEEiGMDggmig1
"December 8, 2024 at 12:11AM",ZIPLOCK,Brandão85,3qB9OctGz4IvYu3Bh1zstt,https://open.spotify.com/track/3qB9OctGz4IvYu3Bh1zstt
"December 8, 2024 at 12:14AM",EURO LIBRA,Brandão85,2f2dWfxzptwtFdUUNeCvBL,https://open.spotify.com/track/2f2dWfxzptwtFdUUNeCvBL
"December 8, 2024 at 12:17AM",Lenda,Filipe Ret,4s9dSsjUpZDSh1NWi8hLcF,https://open.spotify.com/track/4s9dSsjUpZDSh1NWi8hLcF
"December 8, 2024 at 12:41AM",Antes,Matuê,2XymTaHTrQWDEuSyhfZvqF,https://open.spotify.com/track/2XymTaHTrQWDEuSyhfZvqF
"December 8, 2024 at 12:45AM",A Última Dança,Matuê,6Vv7VhPQoWJ8CzzmyRedm7,https://open.spotify.com/track/6Vv7VhPQoWJ8CzzmyRedm7
"December 8, 2024 at 12:48AM",Celine,Matuê,2SBvblvzDstPVY2xOJE9kB,https://open.spotify.com/track/2SBvblvzDstPVY2xOJE9kB
"December 8, 2024 at 12:52AM",Castlevania,Matuê,3Kh5a6vXMiJtC35jMEfmyy,https://open.spotify.com/track/3Kh5a6vXMiJtC35jMEfmyy
"December 8, 2024 at 12:55AM",Vem Chapar,Matuê,4OfKTnuccYFO1xxF4tCvRE,https://open.spotify.com/track/4OfKTnuccYFO1xxF4tCvRE
"December 8, 2024 at 12:58AM",Like This!,Matuê,49gGZLLm1d7fBFQkTqskXo,https://open.spotify.com/track/49gGZLLm1d7fBFQkTqskXo
"December 8, 2024 at 01:01AM",A Última Dança,Matuê,6Vv7VhPQoWJ8CzzmyRedm7,https://open.spotify.com/track/6Vv7VhPQoWJ8CzzmyRedm7
"December 8, 2024 at 01:04AM",Rbn,Matuê,0aCBuB24DytWi31nweZdbt,https://open.spotify.com/track/0aCBuB24DytWi31nweZdbt
"December 8, 2024 at 01:07AM",Groupies,Doode,3ua3rqwBNmeGeQfcKnA3bT,https://open.spotify.com/track/3ua3rqwBNmeGeQfcKnA3bT
"December 8, 2024 at 01:09AM",777-666,Matuê,3sGcETRMuAgcPgjDpIkgMn,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
"December 8, 2024 at 01:12AM",Imagina esse Cenário,Matuê,2fjqfFUq64thFsqfKN01kS,https://open.spotify.com/track/2fjqfFUq64thFsqfKN01kS
"December 8, 2024 at 01:13AM",Cogulândia,Matuê,5T6mY3sQbvVfLnertXdoST,https://open.spotify.com/track/5T6mY3sQbvVfLnertXdoST
"December 8, 2024 at 01:17AM",04AM,Matuê,2fTTmjyF7pfarDBAbsJkvb,https://open.spotify.com/track/2fTTmjyF7pfarDBAbsJkvb
"December 8, 2024 at 01:22AM",333,Matuê,0qsKefQyXCzaxjHbOcd8IU,https://open.spotify.com/track/0qsKefQyXCzaxjHbOcd8IU
"December 8, 2024 at 01:25AM",Quem Mandou Chamar,Tropkillaz,0eR4BYWps24j9JZe0RWQUi,https://open.spotify.com/track/0eR4BYWps24j9JZe0RWQUi
"December 8, 2024 at 01:33AM",Vem Chapar,Matuê,4OfKTnuccYFO1xxF4tCvRE,https://open.spotify.com/track/4OfKTnuccYFO1xxF4tCvRE
"December 8, 2024 at 12:03PM",EM DIREÇÃO DO SOL,Brandão85,70E9Lkot8OBYwqAk33ZZzi,https://open.spotify.com/track/70E9Lkot8OBYwqAk33ZZzi
"December 8, 2024 at 12:04PM",Gorilla Roxo,Matuê,0bV0LtjtZH76gD0ujPYS3n,https://open.spotify.com/track/0bV0LtjtZH76gD0ujPYS3n
"December 8, 2024 at 12:07PM",Antes,Matuê,2XymTaHTrQWDEuSyhfZvqF,https://open.spotify.com/track/2XymTaHTrQWDEuSyhfZvqF
"December 8, 2024 at 12:10PM",Quer Voar,Matuê,7aZusA4cWXz3Wv9e9uhavz,https://open.spotify.com/track/7aZusA4cWXz3Wv9e9uhavz
"December 8, 2024 at 04:37PM",Luxúria,Xamã,5kuUOpHZlZjL8b7HXkxRsm,https://open.spotify.com/track/5kuUOpHZlZjL8b7HXkxRsm
"December 8, 2024 at 04:40PM",Memórias,Yunk Vino,6jzwGprEz2qQNggqHsxl5U,https://open.spotify.com/track/6jzwGprEz2qQNggqHsxl5U
"December 8, 2024 at 04:43PM",MODELO CUBANA,Brandão85,47WWzlTlLrvHFYnBSBorbi,https://open.spotify.com/track/47WWzlTlLrvHFYnBSBorbi
"December 8, 2024 at 04:45PM",GOTHAM,MC Cabelinho,415dld79DDW9drRA3luAqf,https://open.spotify.com/track/415dld79DDW9drRA3luAqf
"December 8, 2024 at 04:51PM",Deus Perdoa,Filipe Ret,4tuFNhM69UakXdPg4RrNvp,https://open.spotify.com/track/4tuFNhM69UakXdPg4RrNvp
"December 8, 2024 at 04:55PM",Honey Babe,Matuê,02E7Htoh3Bg6bg00jMB6nw,https://open.spotify.com/track/02E7Htoh3Bg6bg00jMB6nw
"December 8, 2024 at 04:59PM",A Última Dança,Matuê,6Vv7VhPQoWJ8CzzmyRedm7,https://open.spotify.com/track/6Vv7VhPQoWJ8CzzmyRedm7
"December 8, 2024 at 05:02PM",Lista De Contato,Dudu,6HQG4Qek65p5TwbMalqN1M,https://open.spotify.com/track/6HQG4Qek65p5TwbMalqN1M
